"uri"	"name"	"definition"	"alternative term"
fed54d4e-8230-4fe1-a186-0917121bab30	MELISSA OFFICINALIS SEED VOLATILE OIL	Melissa officinalis	
fed54d4e-8230-4fe1-a186-0917121bab30	MELISSA OIL [MART.]	Melissa officinalis	
fed54d4e-8230-4fe1-a186-0917121bab30	SWEET BALM OIL	Melissa officinalis	
ff5632fb-7d87-4f81-9915-070f052badc1	ARALIA ERINACEA ROOT	Oplopanax horridus	
ff5632fb-7d87-4f81-9915-070f052badc1	ARALIA OCCIDENTALIS ROOT	Oplopanax horridus	
ff5632fb-7d87-4f81-9915-070f052badc1	DEVIL'S CLUB ROOT	Oplopanax horridus	
ff5632fb-7d87-4f81-9915-070f052badc1	DEVIL'S WALKING STICK ROOT	Oplopanax horridus	
ff5632fb-7d87-4f81-9915-070f052badc1	ECHINOPANAX HORRIDUS ROOT	Oplopanax horridus	
ff5632fb-7d87-4f81-9915-070f052badc1	FATSIA HORRIDA ROOT	Oplopanax horridus	
ff5632fb-7d87-4f81-9915-070f052badc1	HORSFIELDIA HORRIDA ROOT	Oplopanax horridus	
ff5632fb-7d87-4f81-9915-070f052badc1	OPLOPANAX HORRIDUS ROOT	Oplopanax horridus	
ff5632fb-7d87-4f81-9915-070f052badc1	PANAX HORRIDUS ROOT	Oplopanax horridus	
ff5632fb-7d87-4f81-9915-070f052badc1	RICINOPHYLLUM AMERICANUM ROOT	Oplopanax horridus	
ff5632fb-7d87-4f81-9915-070f052badc1	RICINOPHYLLUM HORRIDUM ROOT	Oplopanax horridus	
ffa0a297-d754-4500-b343-69a5d4a333bb	BURCLOVER WHOLE	Medicago polymorpha	
ffa0a297-d754-4500-b343-69a5d4a333bb	BUR MEDICK WHOLE	Medicago polymorpha	
ffa0a297-d754-4500-b343-69a5d4a333bb	MEDICA APICULATA WHOLE	Medicago polymorpha	
ffa0a297-d754-4500-b343-69a5d4a333bb	MEDICA BIMURICATA WHOLE	Medicago polymorpha	
ffa0a297-d754-4500-b343-69a5d4a333bb	MEDICA DENTICULATA WHOLE	Medicago polymorpha	
ffa0a297-d754-4500-b343-69a5d4a333bb	MEDICAGO AEGAGROPILA WHOLE	Medicago polymorpha	
ffa0a297-d754-4500-b343-69a5d4a333bb	MEDICAGO APICULATA WHOLE	Medicago polymorpha	
ffa0a297-d754-4500-b343-69a5d4a333bb	MEDICAGO BERTEROANA WHOLE	Medicago polymorpha	
ffa0a297-d754-4500-b343-69a5d4a333bb	MEDICAGO CASPIA WHOLE	Medicago polymorpha	
ffa0a297-d754-4500-b343-69a5d4a333bb	MEDICAGO CASPICA WHOLE	Medicago polymorpha	
ffa0a297-d754-4500-b343-69a5d4a333bb	MEDICAGO CONFINIS WHOLE	Medicago polymorpha	
ffa0a297-d754-4500-b343-69a5d4a333bb	MEDICAGO CONICA WHOLE	Medicago polymorpha	
ffa0a297-d754-4500-b343-69a5d4a333bb	MEDICAGO DENTICULATA WHOLE	Medicago polymorpha	
ffa0a297-d754-4500-b343-69a5d4a333bb	MEDICAGO DISTANS WHOLE	Medicago polymorpha	
ffa0a297-d754-4500-b343-69a5d4a333bb	MEDICAGO FLEXUOSA WHOLE	Medicago polymorpha	
ffa0a297-d754-4500-b343-69a5d4a333bb	MEDICAGO GRACILLIMA WHOLE	Medicago polymorpha	
ffa0a297-d754-4500-b343-69a5d4a333bb	MEDICAGO HAMATA WHOLE	Medicago polymorpha	
ffa0a297-d754-4500-b343-69a5d4a333bb	MEDICAGO HYSTRIX WHOLE	Medicago polymorpha	
ffa0a297-d754-4500-b343-69a5d4a333bb	MEDICAGO LORETII WHOLE	Medicago polymorpha	
ffa0a297-d754-4500-b343-69a5d4a333bb	MEDICAGO MICROCARPA WHOLE	Medicago polymorpha	
ffa0a297-d754-4500-b343-69a5d4a333bb	MEDICAGO MICRODON WHOLE	Medicago polymorpha	
ffa0a297-d754-4500-b343-69a5d4a333bb	MEDICAGO NEUROCARPOS WHOLE	Medicago polymorpha	
ffa0a297-d754-4500-b343-69a5d4a333bb	MEDICAGO NIGRA WHOLE	Medicago polymorpha	
ffa0a297-d754-4500-b343-69a5d4a333bb	MEDICAGO OLIGOCARPA WHOLE	Medicago polymorpha	
ffa0a297-d754-4500-b343-69a5d4a333bb	MEDICAGO PENTACYCLA WHOLE	Medicago polymorpha	
ffa0a297-d754-4500-b343-69a5d4a333bb	MEDICAGO POLYANTHA WHOLE	Medicago polymorpha	
ffa0a297-d754-4500-b343-69a5d4a333bb	MEDICAGO POLYCARPA WHOLE	Medicago polymorpha	
ffa0a297-d754-4500-b343-69a5d4a333bb	MEDICAGO POLYMORPHA L.	Medicago polymorpha	
ffa0a297-d754-4500-b343-69a5d4a333bb	MEDICAGO POLYMORPHA WHOLE	Medicago polymorpha	
ffa0a297-d754-4500-b343-69a5d4a333bb	MEDICAGO RETICULATA WHOLE	Medicago polymorpha	
ffa0a297-d754-4500-b343-69a5d4a333bb	MEDICAGO REYNIERI WHOLE	Medicago polymorpha	
ffa0a297-d754-4500-b343-69a5d4a333bb	MEDICAGO SARDOA WHOLE	Medicago polymorpha	
ffa0a297-d754-4500-b343-69a5d4a333bb	MEDICAGO STRICTA WHOLE	Medicago polymorpha	
ffa0a297-d754-4500-b343-69a5d4a333bb	MEDICAGO TEREBELLUM WHOLE	Medicago polymorpha	
ffa0a297-d754-4500-b343-69a5d4a333bb	MEDICAGO TRICYCLA WHOLE	Medicago polymorpha	
ffa0a297-d754-4500-b343-69a5d4a333bb	MEDICA PENTACYCLA WHOLE	Medicago polymorpha	
ffa0a297-d754-4500-b343-69a5d4a333bb	MEDICA POLYMORPHA WHOLE	Medicago polymorpha	
"00267b43-d157-4b95-bddb-c5bf2d07f1d3"	LIMONIUM LOBATUM (L.F.) CHAZ.	Limonium aegusae	
ffa0a297-d754-4500-b343-69a5d4a333bb	MEDICA RETICULATA WHOLE	Medicago polymorpha	
"00267b43-d157-4b95-bddb-c5bf2d07f1d3"	LIMONIUM LOBATUM (L.F.) CHAZ.	Limonium tenuiculum	
"00267b43-d157-4b95-bddb-c5bf2d07f1d3"	LIMONIUM LOBATUM WHOLE	Limonium aegusae	
"00267b43-d157-4b95-bddb-c5bf2d07f1d3"	LIMONIUM LOBATUM WHOLE	Limonium tenuiculum	
"00267b43-d157-4b95-bddb-c5bf2d07f1d3"	LIMONIUM THOUINII WHOLE	Limonium aegusae	
"00267b43-d157-4b95-bddb-c5bf2d07f1d3"	LIMONIUM THOUINII WHOLE	Limonium tenuiculum	
"00267b43-d157-4b95-bddb-c5bf2d07f1d3"	LINCZEVSKIA THOUINII WHOLE	Limonium aegusae	
"00267b43-d157-4b95-bddb-c5bf2d07f1d3"	LINCZEVSKIA THOUINII WHOLE	Limonium tenuiculum	
"00267b43-d157-4b95-bddb-c5bf2d07f1d3"	STATICE AEGYPTIACA WHOLE	Limonium aegusae	
"00267b43-d157-4b95-bddb-c5bf2d07f1d3"	STATICE AEGYPTIACA WHOLE	Limonium tenuiculum	
"00267b43-d157-4b95-bddb-c5bf2d07f1d3"	STATICE LOBATA WHOLE	Limonium aegusae	
"00267b43-d157-4b95-bddb-c5bf2d07f1d3"	STATICE LOBATA WHOLE	Limonium tenuiculum	
"00267b43-d157-4b95-bddb-c5bf2d07f1d3"	STATICE THOUINII WHOLE	Limonium aegusae	
"00267b43-d157-4b95-bddb-c5bf2d07f1d3"	STATICE THOUINII WHOLE	Limonium tenuiculum	
"00267b43-d157-4b95-bddb-c5bf2d07f1d3"	TAXANTHEMA AEGYPTIACA WHOLE	Limonium aegusae	
"00267b43-d157-4b95-bddb-c5bf2d07f1d3"	TAXANTHEMA AEGYPTIACA WHOLE	Limonium tenuiculum	
"00267b43-d157-4b95-bddb-c5bf2d07f1d3"	TAXANTHEMA ALATA WHOLE	Limonium aegusae	
"00267b43-d157-4b95-bddb-c5bf2d07f1d3"	TAXANTHEMA ALATA WHOLE	Limonium tenuiculum	
"00267b43-d157-4b95-bddb-c5bf2d07f1d3"	TAXANTHEMA THOUINII WHOLE	Limonium aegusae	
"00267b43-d157-4b95-bddb-c5bf2d07f1d3"	TAXANTHEMA THOUINII WHOLE	Limonium tenuiculum	
"007c3242-3b75-4a07-954e-da4bcfea0b22"	CARYOPHYLLUS CARTHUSIANORUM WHOLE	Dianthus rupicola	
"007c3242-3b75-4a07-954e-da4bcfea0b22"	CLUSTERHEAD WHOLE	Dianthus rupicola	
"007c3242-3b75-4a07-954e-da4bcfea0b22"	DIANTHUS CARPATHICUS WHOLE	Dianthus rupicola	
"007c3242-3b75-4a07-954e-da4bcfea0b22"	DIANTHUS CARTHUSIANORUM L.	Dianthus rupicola	
"007c3242-3b75-4a07-954e-da4bcfea0b22"	DIANTHUS CARTHUSIANORUM WHOLE	Dianthus rupicola	
"007c3242-3b75-4a07-954e-da4bcfea0b22"	DIANTHUS CERETANICUS WHOLE	Dianthus rupicola	
"007c3242-3b75-4a07-954e-da4bcfea0b22"	DIANTHUS CHLOAEPHYLLUS WHOLE	Dianthus rupicola	
"007c3242-3b75-4a07-954e-da4bcfea0b22"	DIANTHUS CLAVATUS WHOLE	Dianthus rupicola	
"007c3242-3b75-4a07-954e-da4bcfea0b22"	DIANTHUS CONGESTUS WHOLE	Dianthus rupicola	
"007c3242-3b75-4a07-954e-da4bcfea0b22"	DIANTHUS FASCICULATUS WHOLE	Dianthus rupicola	
"007c3242-3b75-4a07-954e-da4bcfea0b22"	DIANTHUS GRAMINEUS WHOLE	Dianthus rupicola	
"007c3242-3b75-4a07-954e-da4bcfea0b22"	DIANTHUS MONTANUS WHOLE	Dianthus rupicola	
"007c3242-3b75-4a07-954e-da4bcfea0b22"	DIANTHUS NANUS WHOLE	Dianthus rupicola	
"007c3242-3b75-4a07-954e-da4bcfea0b22"	DIANTHUS RUPICOLA WHOLE	Dianthus rupicola	
"007c3242-3b75-4a07-954e-da4bcfea0b22"	DIANTHUS SEMPERFLORENS WHOLE	Dianthus rupicola	
"007c3242-3b75-4a07-954e-da4bcfea0b22"	DIANTHUS SUBNEGLECTUS WHOLE	Dianthus rupicola	
"007c3242-3b75-4a07-954e-da4bcfea0b22"	DIANTHUS VELEBITICUS WHOLE	Dianthus rupicola	
"007c3242-3b75-4a07-954e-da4bcfea0b22"	SILENE CARTHUSIANORUM WHOLE	Dianthus rupicola	
"007c3242-3b75-4a07-954e-da4bcfea0b22"	TUNICA CARTHUSIANORUM WHOLE	Dianthus rupicola	
"00aef254-c372-454e-b9fa-d76debe060b6"	CURLED DOCK WHOLE	Rumex crispus	
"00aef254-c372-454e-b9fa-d76debe060b6"	CURLY DOCK WHOLE	Rumex crispus	
"00aef254-c372-454e-b9fa-d76debe060b6"	LAPATHUM CRISPUM WHOLE	Rumex crispus	
"00aef254-c372-454e-b9fa-d76debe060b6"	RHEUM CRISPUM WHOLE	Rumex crispus	
"00aef254-c372-454e-b9fa-d76debe060b6"	RUMEX COREANUS WHOLE	Rumex crispus	
"00aef254-c372-454e-b9fa-d76debe060b6"	RUMEX CRISPUS L.	Rumex crispus	
"00aef254-c372-454e-b9fa-d76debe060b6"	RUMEX CRISPUS WHOLE	Rumex crispus	
"00aef254-c372-454e-b9fa-d76debe060b6"	RUMEX ELONGATUS WHOLE	Rumex crispus	
"00aef254-c372-454e-b9fa-d76debe060b6"	RUMEX FAURIEI WHOLE	Rumex crispus	
"00aef254-c372-454e-b9fa-d76debe060b6"	RUMEX LINGULATUS WHOLE	Rumex crispus	
"00aef254-c372-454e-b9fa-d76debe060b6"	RUMEX ODONTOCARPUS WHOLE	Rumex crispus	
"00aef254-c372-454e-b9fa-d76debe060b6"	SOUR DOCK WHOLE	Rumex crispus	
"00aef254-c372-454e-b9fa-d76debe060b6"	YELLOW DOCK [HOC]	Rumex crispus	
"00aef254-c372-454e-b9fa-d76debe060b6"	YELLOW DOCK WHOLE	Rumex crispus	
"010bb7e2-9356-4413-ae04-af11b4ddb975"	COMMON MOTHERWORT FLOWERING TOP	Leonurus cardiaca	
"010bb7e2-9356-4413-ae04-af11b4ddb975"	LEONURI CARDIACAE HERBA	Leonurus cardiaca	
"010bb7e2-9356-4413-ae04-af11b4ddb975"	LEONURUS CARDIACA FLOWERING TOP	Leonurus cardiaca	
"010bb7e2-9356-4413-ae04-af11b4ddb975"	LEONURUS FLOWERING TOP	Leonurus cardiaca	
"010bb7e2-9356-4413-ae04-af11b4ddb975"	LION'S-EAR FLOWERING TOP	Leonurus cardiaca	
"010bb7e2-9356-4413-ae04-af11b4ddb975"	LION'S-TAIL FLOWERING TOP	Leonurus cardiaca	
"010bb7e2-9356-4413-ae04-af11b4ddb975"	MOTHERWORT FLOWERING TOP	Leonurus cardiaca	
"010bb7e2-9356-4413-ae04-af11b4ddb975"	MOTHERWORT HERB	Leonurus cardiaca	
"010bb7e2-9356-4413-ae04-af11b4ddb975"	MOTHERWORT [MART.]	Leonurus cardiaca	
"01223574-87b9-43aa-b238-4216e7a00abd"	PLANTAGO AFRA SEED HUSK	Plantago virginica	
"01223574-87b9-43aa-b238-4216e7a00abd"	PLANTAGO AFRA SEED HUSK [WHO-DD]	Plantago virginica	
"0155f740-b465-408f-bc90-c9f998f02f50"	CICERBITA CORYMBOSA WHOLE	Daedalea quercina	
"0155f740-b465-408f-bc90-c9f998f02f50"	CICERBITA QUERCINA WHOLE	Daedalea quercina	
"0155f740-b465-408f-bc90-c9f998f02f50"	LACTUCA ALTISSIMA WHOLE	Daedalea quercina	
"0155f740-b465-408f-bc90-c9f998f02f50"	LACTUCA CHAIXII WHOLE	Daedalea quercina	
"0155f740-b465-408f-bc90-c9f998f02f50"	LACTUCA LIPSKYI WHOLE	Daedalea quercina	
"0155f740-b465-408f-bc90-c9f998f02f50"	LACTUCA QUERCINA L.	Daedalea quercina	
"0155f740-b465-408f-bc90-c9f998f02f50"	LACTUCA QUERCINA WHOLE	Daedalea quercina	
"0155f740-b465-408f-bc90-c9f998f02f50"	LACTUCA SAGITTATA WHOLE	Daedalea quercina	
"0155f740-b465-408f-bc90-c9f998f02f50"	LACTUCA STRICTA WHOLE	Daedalea quercina	
"0155f740-b465-408f-bc90-c9f998f02f50"	MULGEDIUM QUERCINUM WHOLE	Daedalea quercina	
"0155f740-b465-408f-bc90-c9f998f02f50"	WILD LETTUCE (LACTUCA QUERCINA) [HOC]	Daedalea quercina	
"0170376d-3bef-4819-80da-25c209f9c743"	ASPERGILLUS GIGANTEUS	Meripilus giganteus	
"0170376d-3bef-4819-80da-25c209f9c743"	ASPERGILLUS GIGANTEUS ALBUS	Meripilus giganteus	
"0170376d-3bef-4819-80da-25c209f9c743"	ASPERGILLUS GIGANTEUS GIGANTEUS	Meripilus giganteus	
"0170376d-3bef-4819-80da-25c209f9c743"	ASPERGILLUS GIGANTEUS WHOLE	Meripilus giganteus	
"0170376d-3bef-4819-80da-25c209f9c743"	ASPERGILLUS MATTLETII	Meripilus giganteus	
"0170376d-3bef-4819-80da-25c209f9c743"	STERIGMATOCYSTIS GIGANTEA	Meripilus giganteus	
"018b04c1-73b9-4af9-aed3-b20025fbc3fb"	DESMODIUM PEDUNCULATUM WHOLE	Orbexilum lupinellum	
"018b04c1-73b9-4af9-aed3-b20025fbc3fb"	HEDYSARUM PEDUNCULATUM WHOLE	Orbexilum lupinellum	
"018b04c1-73b9-4af9-aed3-b20025fbc3fb"	ORBEXILUM PEDUNCULATUM (MILL.) RYDB.	Orbexilum lupinellum	
"018b04c1-73b9-4af9-aed3-b20025fbc3fb"	ORBEXILUM PEDUNCULATUM WHOLE	Orbexilum lupinellum	
"018b04c1-73b9-4af9-aed3-b20025fbc3fb"	PSORALEA EGLANDULOSA WHOLE	Orbexilum lupinellum	
"018b04c1-73b9-4af9-aed3-b20025fbc3fb"	SAMPSON'S SNAKEROOT WHOLE	Orbexilum lupinellum	
"020d342b-99ba-4d12-8a2d-10ba2613bc3f"	ELSOTA LONGIPEDUNCULATA ROOT	Securidaca longipedunculata	
"020d342b-99ba-4d12-8a2d-10ba2613bc3f"	LOPHOSTYLIS ANGUSTIFOLIA ROOT	Securidaca longipedunculata	
"020d342b-99ba-4d12-8a2d-10ba2613bc3f"	LOPHOSTYLIS OBLONGIFOLIA ROOT	Securidaca longipedunculata	
"020d342b-99ba-4d12-8a2d-10ba2613bc3f"	LOPHOSTYLIS PALLIDA ROOT	Securidaca longipedunculata	
"020d342b-99ba-4d12-8a2d-10ba2613bc3f"	SECURIDACA LONGEPEDUNCULATA ROOT	Securidaca longipedunculata	
"020d342b-99ba-4d12-8a2d-10ba2613bc3f"	SECURIDACA LONGIPEDUNCULATA ROOT	Securidaca longipedunculata	
"020d342b-99ba-4d12-8a2d-10ba2613bc3f"	VIOLET TREE ROOT	Securidaca longipedunculata	
"02cc65b9-f485-4453-b227-68e0c6f01bb5"	ELSOTA LONGIPEDUNCULATA WHOLE	Securidaca longipedunculata	
"02cc65b9-f485-4453-b227-68e0c6f01bb5"	LOPHOSTYLIS ANGUSTIFOLIA WHOLE	Securidaca longipedunculata	
"02cc65b9-f485-4453-b227-68e0c6f01bb5"	LOPHOSTYLIS OBLONGIFOLIA WHOLE	Securidaca longipedunculata	
"02cc65b9-f485-4453-b227-68e0c6f01bb5"	LOPHOSTYLIS PALLIDA WHOLE	Securidaca longipedunculata	
"02cc65b9-f485-4453-b227-68e0c6f01bb5"	SECURIDACA LONGEPEDUNCULATA FRESEN.	Securidaca longipedunculata	
"02cc65b9-f485-4453-b227-68e0c6f01bb5"	SECURIDACA LONGEPEDUNCULATA WHOLE	Securidaca longipedunculata	
"02cc65b9-f485-4453-b227-68e0c6f01bb5"	SECURIDACA LONGIPEDUNCULATA WHOLE	Securidaca longipedunculata	
"02cc65b9-f485-4453-b227-68e0c6f01bb5"	VIOLET TREE WHOLE	Securidaca longipedunculata	
"02cea54c-46cf-4f1e-b698-59bf595fda85"	ARTOCARPUS ALTILIS FRUIT	Artocarpus altilis	
"02cea54c-46cf-4f1e-b698-59bf595fda85"	ARTOCARPUS COMMUNIS FRUIT	Artocarpus altilis	
"02cea54c-46cf-4f1e-b698-59bf595fda85"	B1504 [LANGUAL]	Artocarpus altilis	
"02cea54c-46cf-4f1e-b698-59bf595fda85"	BREADFRUIT FRUIT	Artocarpus altilis	
"02cea54c-46cf-4f1e-b698-59bf595fda85"	SITODIUM ALTILE FRUIT	Artocarpus altilis	
"02e31f02-041a-4296-bfaa-1e982a030d44"	LECHEA LAXIFLORA WHOLE	Lechea minor	
"02e31f02-041a-4296-bfaa-1e982a030d44"	LECHEA LAXIFLORA WHOLE	Lechea mucronata	
"02e31f02-041a-4296-bfaa-1e982a030d44"	LECHEA LAXIFLORA WHOLE	Lechea sessiliflora	
"02e31f02-041a-4296-bfaa-1e982a030d44"	LECHEA LAXIFLORA WHOLE	Lechea tenuifolia	
"02e31f02-041a-4296-bfaa-1e982a030d44"	LECHEA MINOR L.	Lechea minor	
"02e31f02-041a-4296-bfaa-1e982a030d44"	LECHEA MINOR L.	Lechea mucronata	
"02e31f02-041a-4296-bfaa-1e982a030d44"	LECHEA MINOR L.	Lechea sessiliflora	
"02e31f02-041a-4296-bfaa-1e982a030d44"	LECHEA MINOR L.	Lechea tenuifolia	
"02e31f02-041a-4296-bfaa-1e982a030d44"	LECHEA MINOR WHOLE	Lechea minor	
"02e31f02-041a-4296-bfaa-1e982a030d44"	LECHEA MINOR WHOLE	Lechea mucronata	
"02e31f02-041a-4296-bfaa-1e982a030d44"	LECHEA MINOR WHOLE	Lechea sessiliflora	
"02e31f02-041a-4296-bfaa-1e982a030d44"	LECHEA MINOR WHOLE	Lechea tenuifolia	
"02e31f02-041a-4296-bfaa-1e982a030d44"	LECHEA SURCULOSA WHOLE	Lechea minor	
"02e31f02-041a-4296-bfaa-1e982a030d44"	LECHEA SURCULOSA WHOLE	Lechea mucronata	
"02e31f02-041a-4296-bfaa-1e982a030d44"	LECHEA SURCULOSA WHOLE	Lechea sessiliflora	
"02e31f02-041a-4296-bfaa-1e982a030d44"	LECHEA SURCULOSA WHOLE	Lechea tenuifolia	
"02e31f02-041a-4296-bfaa-1e982a030d44"	THYMELEAF PINWEED WHOLE	Lechea minor	
"02e31f02-041a-4296-bfaa-1e982a030d44"	THYMELEAF PINWEED WHOLE	Lechea mucronata	
"02e31f02-041a-4296-bfaa-1e982a030d44"	THYMELEAF PINWEED WHOLE	Lechea sessiliflora	
"02e31f02-041a-4296-bfaa-1e982a030d44"	THYMELEAF PINWEED WHOLE	Lechea tenuifolia	
"02e81391-0ce6-44a3-8617-f8a53e08ff84"	AGATHOSMA BETULINA LEAF OIL	Agathosma betulina	
"02e81391-0ce6-44a3-8617-f8a53e08ff84"	AGATHOSMA BETULINA LEAF VOLATILE OIL	Agathosma betulina	
"02e81391-0ce6-44a3-8617-f8a53e08ff84"	AGATHOSMA BETULINA OIL [WHO-DD]	Agathosma betulina	
"02e81391-0ce6-44a3-8617-f8a53e08ff84"	BAROSMA BETULINA LEAF OIL	Agathosma betulina	
"02e81391-0ce6-44a3-8617-f8a53e08ff84"	BAROSMA BETULINA LEAF OIL [INCI]	Agathosma betulina	
"02e81391-0ce6-44a3-8617-f8a53e08ff84"	BAROSMA ORBICULARIS LEAF OIL	Agathosma betulina	
"02e81391-0ce6-44a3-8617-f8a53e08ff84"	BUCCO BETULINA LEAF OIL	Agathosma betulina	
"02e81391-0ce6-44a3-8617-f8a53e08ff84"	BUCCU LEAF OIL	Agathosma betulina	
"02e81391-0ce6-44a3-8617-f8a53e08ff84"	BUCHU	Agathosma betulina	
"02e81391-0ce6-44a3-8617-f8a53e08ff84"	BUCHU LEAF OIL	Agathosma betulina	
"02e81391-0ce6-44a3-8617-f8a53e08ff84"	BUCHU LEAVES OIL [FHFI]	Agathosma betulina	
"02e81391-0ce6-44a3-8617-f8a53e08ff84"	BUCHU OIL	Agathosma betulina	
"02e81391-0ce6-44a3-8617-f8a53e08ff84"	HARTOGIA BETULINA LEAF OIL	Agathosma betulina	
"02e81391-0ce6-44a3-8617-f8a53e08ff84"	PARAPETALIFERA BETULINA LEAF OIL	Agathosma betulina	
"02e81391-0ce6-44a3-8617-f8a53e08ff84"	ROUND LEAF BUCHU LEAF OIL	Agathosma betulina	
"033b2152-160a-4780-8ccb-2b5d1b3015ab"	BOEHMERIA AMPULLACEA WHOLE	Boehmeria cylindrica	
"033b2152-160a-4780-8ccb-2b5d1b3015ab"	BOEHMERIA ARBORESCENS WHOLE	Boehmeria cylindrica	
"033b2152-160a-4780-8ccb-2b5d1b3015ab"	BOEHMERIA ARGUTA WHOLE	Boehmeria cylindrica	
"033b2152-160a-4780-8ccb-2b5d1b3015ab"	BOEHMERIA CAUDATA SW.	Boehmeria cylindrica	
"033b2152-160a-4780-8ccb-2b5d1b3015ab"	BOEHMERIA CAUDATA WHOLE	Boehmeria cylindrica	
"033b2152-160a-4780-8ccb-2b5d1b3015ab"	BOEHMERIA FLAGELLIFORMIS WHOLE	Boehmeria cylindrica	
"033b2152-160a-4780-8ccb-2b5d1b3015ab"	BOEHMERIA GUATEMALENSIS WHOLE	Boehmeria cylindrica	
"033b2152-160a-4780-8ccb-2b5d1b3015ab"	BOEHMERIA PALMERI WHOLE	Boehmeria cylindrica	
"033b2152-160a-4780-8ccb-2b5d1b3015ab"	BOEHMERIA PERUVIANA WHOLE	Boehmeria cylindrica	
"033b2152-160a-4780-8ccb-2b5d1b3015ab"	BOEHMERIA PETIOLARIS WHOLE	Boehmeria cylindrica	
"033b2152-160a-4780-8ccb-2b5d1b3015ab"	BOEHMERIA SCABRELLA WHOLE	Boehmeria cylindrica	
"033b2152-160a-4780-8ccb-2b5d1b3015ab"	BOEHMERIA SORDIDA WHOLE	Boehmeria cylindrica	
"033b2152-160a-4780-8ccb-2b5d1b3015ab"	BOEHMERIA STIPULATA WHOLE	Boehmeria cylindrica	
"033b2152-160a-4780-8ccb-2b5d1b3015ab"	BOEHMERIA TENUISTACHYS WHOLE	Boehmeria cylindrica	
"033b2152-160a-4780-8ccb-2b5d1b3015ab"	PROCRIS CAUDATA WHOLE	Boehmeria cylindrica	
"033b2152-160a-4780-8ccb-2b5d1b3015ab"	RAMIUM CAUDATUM WHOLE	Boehmeria cylindrica	
"037b126d-381d-42f8-aff5-352512b9404e"	BIGROOT MORNINGGLORY WHOLE	Ipomoea pandurata	
"037b126d-381d-42f8-aff5-352512b9404e"	CONVOLVULUS PANDURATUS WHOLE	Ipomoea pandurata	
"037b126d-381d-42f8-aff5-352512b9404e"	IPOMOEA PANDURATA (L.) G. MEY.	Ipomoea pandurata	
"037b126d-381d-42f8-aff5-352512b9404e"	IPOMOEA PANDURATA WHOLE	Ipomoea pandurata	
"037b126d-381d-42f8-aff5-352512b9404e"	MAN OF THE EARTH WHOLE	Ipomoea pandurata	
"037b126d-381d-42f8-aff5-352512b9404e"	MAN-OF-THE-EARTH WHOLE	Ipomoea pandurata	
"03cf4b10-2d6a-4ce9-92d2-ea754df1bc76"	BAHIA GRASS POLLEN	Paspalum notatum	
"03cf4b10-2d6a-4ce9-92d2-ea754df1bc76"	BAHIAGRASS POLLEN	Paspalum notatum	
"03cf4b10-2d6a-4ce9-92d2-ea754df1bc76"	BAHIA GRASS POLLEN EXTRACT	Paspalum notatum	
"03cf4b10-2d6a-4ce9-92d2-ea754df1bc76"	PASPALUM NOTATUM POLLEN	Paspalum notatum	
"03d48b60-5f7c-441c-9dcf-ed1b85c893c6"	URERA OBOVATA BENTH.	Urera trinervis	
"03d48b60-5f7c-441c-9dcf-ed1b85c893c6"	URERA OBOVATA WHOLE	Urera trinervis	
"03d48b60-5f7c-441c-9dcf-ed1b85c893c6"	URERA WHOLE	Urera trinervis	
"0421b07a-7669-4f02-929b-4d6ae32d90ed"	B2621 [LANGUAL]	Melissa officinalis	
"0421b07a-7669-4f02-929b-4d6ae32d90ed"	BALM LEAF EXTRACT	Melissa officinalis	
"0421b07a-7669-4f02-929b-4d6ae32d90ed"	BALM OIL [FHFI]	Melissa officinalis	
"0421b07a-7669-4f02-929b-4d6ae32d90ed"	LEMON BALM LEAF OIL	Melissa officinalis	
"0421b07a-7669-4f02-929b-4d6ae32d90ed"	MELISSA OFFICINALIS LEAF OIL	Melissa officinalis	
"0421b07a-7669-4f02-929b-4d6ae32d90ed"	MELISSA OFFICINALIS LEAF OIL [INCI]	Melissa officinalis	
"0421b07a-7669-4f02-929b-4d6ae32d90ed"	MELISSA OFFICINALIS LEAF VOLATILE OIL	Melissa officinalis	
"0421b07a-7669-4f02-929b-4d6ae32d90ed"	OIL OF BALM	Melissa officinalis	
"0421b07a-7669-4f02-929b-4d6ae32d90ed"	OIL OF BALM [MI]	Melissa officinalis	
"043cdb86-1bae-4ab2-a9de-c92f50f230a1"	ALCEA AEGYPTIACA WHOLE	Alcea setosa	
"043cdb86-1bae-4ab2-a9de-c92f50f230a1"	ALCEA PONTICA WHOLE	Alcea setosa	
"043cdb86-1bae-4ab2-a9de-c92f50f230a1"	ALCEA SETOSA (BOISS.) ALEF.	Alcea setosa	
"043cdb86-1bae-4ab2-a9de-c92f50f230a1"	ALCEA SETOSA WHOLE	Alcea setosa	
"043cdb86-1bae-4ab2-a9de-c92f50f230a1"	ALTHAEA AEGYPTICA WHOLE	Alcea setosa	
"043cdb86-1bae-4ab2-a9de-c92f50f230a1"	ALTHAEA PONTICA WHOLE	Alcea setosa	
"043cdb86-1bae-4ab2-a9de-c92f50f230a1"	ALTHAEA SETOSA WHOLE	Alcea setosa	
"0506c1ec-6587-4b60-acd5-9c69a0a59394"	PASPALUM DISTACHYON WHOLE	Paspalum notatum	
"0506c1ec-6587-4b60-acd5-9c69a0a59394"	PASPALUM NOTATUM FLUGGE	Paspalum notatum	
